File Name,Result,Input Path,Indexless Input Path,Unmappable CDM Path Count,Unmappable CDM Paths,Reason For Failure
cdm-sample-files/fpml-5-10/products/rates/EUR-Vanilla-extended-party-roles-versioned.xml,Success,trade.tradeHeader.partyTradeInformation.relatedParty(1).role[partyRoleScheme=http://www.fpml.org/coding-scheme/party-role],trade.tradeHeader.partyTradeInformation.relatedParty.role[partyRoleScheme=http://www.fpml.org/coding-scheme/party-role],1,"TradeState.trade.partyRole(0).role=[ARRANGING_BROKER, BARRIER_DETERMINATION_AGENT, COUNTERPARTY, DETERMINING_PARTY, HEDGING_PARTY]",Element mapped to already populated field
cdm-sample-files/fpml-5-10/products/rates/EUR-Vanilla-extended-party-roles-versioned.xml,Success,trade.tradeHeader.partyTradeInformation.partyReference[href=party2].href,trade.tradeHeader.partyTradeInformation.partyReference[href=party2].href,1,TradeState.trade.partyRole(0).ownershipPartyReference.externalReference=[party2],Element mapped to already populated field
cdm-sample-files/fpml-5-10/products/rates/EUR-Vanilla-extended-party-roles-versioned.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation.relatedParty(1).role[partyRoleScheme=http://www.fpml.org/coding-scheme/party-role].partyRoleScheme,trade.tradeHeader.partyTradeInformation.relatedParty.role[partyRoleScheme=http://www.fpml.org/coding-scheme/party-role].partyRoleScheme,0,,Element with value http://www.fpml.org/coding-scheme/party-role could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/products/rates/EUR-Vanilla-extended-party-roles-versioned.xml,Fail_MappedMultiple,trade.tradeHeader.partyTradeIdentifier.partyReference[href=party2].href,trade.tradeHeader.partyTradeIdentifier.partyReference[href=party2].href,2,TradeState.trade.tradeIdentifier(0).issuerReference.externalReference=[party2] TradeState.trade.partyRole(0).ownershipPartyReference.externalReference=[party2],Element mapped to multiple rosettaFields
cdm-sample-files/fpml-5-10/products/rates/EUR-Vanilla-extended-party-roles-versioned.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation.relatedParty(0).role[partyRoleScheme=http://www.fpml.org/coding-scheme/party-role].partyRoleScheme,trade.tradeHeader.partyTradeInformation.relatedParty.role[partyRoleScheme=http://www.fpml.org/coding-scheme/party-role].partyRoleScheme,0,,Element with value http://www.fpml.org/coding-scheme/party-role could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/products/rates/EUR-Vanilla-extended-party-roles-versioned.xml,Success,trade.tradeHeader.partyTradeInformation.relatedParty(1).partyReference[href=party2].href,trade.tradeHeader.partyTradeInformation.relatedParty.partyReference[href=party2].href,1,"TradeState.trade.partyRole(0).partyReference.externalReference=[party1, party2, party3]",Element mapped to already populated field
cdm-sample-files/fpml-5-10/products/rates/GBP-Vanilla-person-roles-uti.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation.partyReference[href=party1].href,trade.tradeHeader.partyTradeInformation.partyReference[href=party1].href,0,,Element with value party1 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/products/rates/GBP-Vanilla-person-roles-uti.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation.relatedPerson.personReference[href=person1].href,trade.tradeHeader.partyTradeInformation.relatedPerson.personReference[href=person1].href,0,,Element with value person1 could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/products/rates/GBP-Vanilla-person-roles-uti.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation.relatedPerson.role,trade.tradeHeader.partyTradeInformation.relatedPerson.role,0,,Element with value Trader could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/products/rates/USD-Vanilla-swap.xml,Fail_MappedNone,trade.tradeHeader.partyTradeInformation.intentToClear,trade.tradeHeader.partyTradeInformation.intentToClear,0,,Element with value false could not be mapped to a rosettaField
cdm-sample-files/fpml-5-10/products/rates/USD-Vanilla-swap.xml,Fail_MappedNone,party(1)[id=party2].organizationType,party[id=party2].organizationType,0,,Element with value SD could not be mapped to a rosettaField
